,x,y,,max140,,140/135,140以上は140いかに変換
395,-82.527729,3.010199084,,128.3764673,,133.1311513,133.1311513
396,-79.93540283,0.619092976,,124.34396,,128.9492919,128.9492919
397,-87.69061798,-1.183877264,,136.407628,,141.4597624,138.5402376
398,-86.20361353,0.835855592,,134.0945099,,139.0609732,139.0609732
399,-89.56048404,-0.919314899,,139.3163085,,144.4761718,135.5238282
400,-86.36039284,-0.30056484,,134.3383889,,139.3138848,139.3138848
401,-89.56048404,-0.919314899,,139.3163085,,144.4761718,135.5238282
402,-87.3406852,-0.060591246,,135.8632881,,140.8952617,139.1047383
403,-44.84973385,1.738481621,,69.76625266,,72.35018794,72.35018794
404,-87.8396562,-0.058261915,,136.6394652,,141.7001861,138.2998139
405,-60.66433417,-0.830269761,,94.36674204,,97.86180656,97.86180656
406,-61.55840172,0.352956384,,95.75751378,,99.30408836,99.30408836
407,-85.92926425,-0.148800151,,133.6677444,,138.6184016,138.6184016
408,-61.55840172,0.352956384,,95.75751378,,99.30408836,99.30408836
409,-85.79676426,0.085844869,,133.4616333,,138.4046568,138.4046568
410,-64.97590331,-0.812543885,,101.0736274,,104.8170951,104.8170951
411,-85.81959344,-0.290098481,,133.4971453,,138.441484,138.441484
412,-81.94691404,1.621023933,,127.4729774,,132.1941988,132.1941988
413,-69.2980639,-0.326859098,,107.7969883,,111.7894693,111.7894693
414,-86.50062728,-0.918572142,,134.5565313,,139.5401065,139.5401065
415,-69.2980639,-0.326859098,,107.7969883,,111.7894693,111.7894693
416,-86.12023293,-0.65431937,,133.9648068,,138.9264663,138.9264663
417,-71.26006662,0.103457415,,110.8489925,,114.9545107,114.9545107
418,-89.25657067,-0.619713034,,138.8435544,,143.9859083,136.0140917
419,-52.38074611,0.265061597,,81.48116062,,84.49898138,84.49898138
420,-75.67596464,-0.204745126,,117.7181672,,122.0780993,122.0780993
421,-86.01719992,0.009457109,,133.8045332,,138.7602567,138.7602567
422,-75.67596464,-0.204745126,,117.7181672,,122.0780993,122.0780993
423,-84.3209815,-0.938764464,,131.1659712,,136.0239701,136.0239701
424,-69.62903917,-0.463200527,,108.3118387,,112.3233883,112.3233883
425,-85.5136975,0.019538791,,133.0213072,,137.9480223,137.9480223
426,-87.67715523,-0.313210979,,136.3866859,,141.4380446,138.5619554
427,-79.22331941,1.019659869,,123.2362746,,127.8005811,127.8005811
428,-85.87855811,-0.087155473,,133.5888682,,138.5366041,138.5366041
429,-79.22331941,1.019659869,,123.2362746,,127.8005811,127.8005811
430,-85.72587566,1.510432208,,133.3513621,,138.2903014,138.2903014
431,-80.74323725,1.230902529,,125.6005913,,130.2524651,130.2524651
432,-85.18971417,-0.33352244,,132.5173332,,137.4253826,137.4253826
433,-68.60004299,0.295197049,,106.711178,,110.6634439,110.6634439
434,-72.20109842,0.960313319,,112.3128198,,116.4725539,116.4725539
435,-85.77484598,-0.406967051,,133.4275382,,138.3692989,138.3692989
436,-72.20109842,0.960313319,,112.3128198,,116.4725539,116.4725539
437,-87.6116511,0.95350384,,136.2847906,,141.3323754,138.6676246
438,-60.32158209,0.167957516,,93.83357213,,97.30888962,97.30888962
439,-85.58502101,-0.149640691,,133.1322549,,138.0630792,138.0630792
440,-57.89815411,-0.537263704,,90.06379528,,93.3994914,93.3994914
441,-86.63929314,0.64523201,,134.7722338,,139.763798,139.763798
442,-86.84352801,-2.898069121,,135.0899325,,140.0932633,139.9067367
443,-86.63929314,0.64523201,,134.7722338,,139.763798,139.763798
444,-85.74743504,-0.18997471,,133.3848989,,138.3250803,138.3250803
445,-74.16624116,0.430351553,,115.3697085,,119.6426607,119.6426607
446,-84.36952737,0.585356479,,131.241487,,136.1022828,136.1022828
447,-52.17500613,0.411779095,,81.16112065,,84.16708808,84.16708808
448,-70.63826808,-0.892233386,,109.8817504,,113.9514449,113.9514449
449,-85.76304869,0.126579753,,133.4091868,,138.3502678,138.3502678
450,-70.63826808,-0.892233386,,109.8817504,,113.9514449,113.9514449
451,-85.48422804,0.249131872,,132.9754658,,137.9004831,137.9004831
452,-71.58956433,1.279639752,,111.3615445,,115.4860461,115.4860461
453,-86.07958514,0.383205214,,133.9015769,,138.8608946,138.8608946
454,-75.80012399,0.378498869,,117.911304,,122.2783893,122.2783893
455,-74.61146153,-0.495018437,,116.0622735,,120.3608762,120.3608762
456,-85.36674772,1.06720534,,132.7927187,,137.7109675,137.7109675
457,-74.61146153,-0.495018437,,116.0622735,,120.3608762,120.3608762
458,-85.52575183,0.938646382,,133.0400584,,137.967468,137.967468
459,-74.12694623,0.058459835,,115.308583,,119.5792713,119.5792713
460,-85.98360421,0.628996906,,133.7522732,,138.7060611,138.7060611
461,-75.54605232,0.996430097,,117.5160814,,121.8685289,121.8685289
462,-55.0494757,1.412975833,,85.63251775,,88.80409248,88.80409248
463,-86.65650035,0.367283598,,134.7990005,,139.7915561,139.7915561
464,-55.0494757,1.412975833,,85.63251775,,88.80409248,88.80409248
465,-85.17502641,-0.5178015,,132.4944855,,137.4016887,137.4016887
466,-87.9924463,-0.497141,,136.8771387,,141.9466624,138.0533376
467,-85.51504176,-4.150130353,,133.0233983,,137.9501908,137.9501908
468,-78.5152889,-0.203296571,,122.1348938,,126.6584084,126.6584084
469,-52.04450209,0.35577328,,80.95811436,,83.95656304,83.95656304
470,-85.80331097,0.223069371,,133.4718171,,138.4152177,138.4152177
471,-52.04450209,0.35577328,,80.95811436,,83.95656304,83.95656304
472,-86.56738823,-1.626298462,,134.6603817,,139.6478032,139.6478032
473,-50.02791941,0.35648986,,77.82120797,,80.70347493,80.70347493
474,-86.91229062,-1.126761223,,135.1968965,,140.204189,139.795811
475,-80.42571242,-0.321895434,,125.1066638,,129.7402439,129.7402439
476,-47.7145959,0.951794375,,74.22270473,,76.97169379,76.97169379
477,-85.49498305,0.700876622,,132.9921958,,137.9178327,137.9178327
478,-47.7145959,0.951794375,,74.22270473,,76.97169379,76.97169379
479,-85.86951358,-0.017916801,,133.5747989,,138.5220137,138.5220137
480,-84.29941966,-0.572943755,,131.1324306,,135.9891873,135.9891873
481,-84.85151776,1.841975483,,131.9912499,,136.8798147,136.8798147
482,-60.70890643,-0.665596274,,94.43607666,,97.93370913,97.93370913
483,-82.52681128,0.758255295,,128.3750398,,133.1296709,133.1296709
484,-86.14794456,1.261122011,,134.0079138,,138.9711699,138.9711699
485,-82.52681128,0.758255295,,128.3750398,,133.1296709,133.1296709
486,-86.34060988,-0.294378481,,134.3076154,,139.2819715,139.2819715
487,-46.00221594,-0.977618482,,71.55900258,,74.20933601,74.20933601
488,-85.51081852,2.034842531,,133.0168288,,137.943378,137.943378
489,-55.69608677,0.445598707,,86.63835719,,89.84718523,89.84718523
490,-49.41754953,-0.148947922,,76.87174371,,79.71884533,79.71884533
491,-85.50538176,0.713727352,,133.0083716,,137.9346076,137.9346076
492,-49.41754953,-0.148947922,,76.87174371,,79.71884533,79.71884533
493,-87.37836386,-0.049048936,,135.9218993,,140.9560437,139.0439563
494,-76.77584365,-0.139281179,,119.4290901,,123.8523897,123.8523897
495,-87.57780082,0.740584949,,136.2321346,,141.2777692,138.7222308
496,-71.35844682,-0.798124135,,111.0020284,,115.1132146,115.1132146
497,-58.11042513,0.541882713,,90.39399465,,93.74192038,93.74192038
498,-85.73517141,0.610560473,,133.3658222,,138.3052971,138.3052971
499,-58.11042513,0.541882713,,90.39399465,,93.74192038,93.74192038
500,-86.23864541,0.434474088,,134.149004,,139.1174856,139.1174856
501,-47.76727139,-0.478860692,,74.30464439,,77.05666826,77.05666826
502,-85.65097476,-0.037511789,,133.2348496,,138.1694737,138.1694737
503,-49.65706036,-1.133346966,,77.24431611,,80.10521671,80.10521671
504,-80.42159879,-0.55705212,,125.1002648,,129.7336079,129.7336079
505,-85.30970924,-0.110927005,,132.7039921,,137.6189548,137.6189548
506,-80.42159879,-0.55705212,,125.1002648,,129.7336079,129.7336079
507,-87.0672873,0.021443193,,135.4380025,,140.4542248,139.5457752
508,-67.67939463,-0.058250355,,105.2790583,,109.1782827,109.1782827
509,-85.85077124,0.408265688,,133.5456441,,138.4917791,138.4917791
510,-70.42853639,-0.802897938,,109.5555011,,113.6131123,113.6131123
511,-58.67337089,-0.428176718,,91.26968805,,94.65004687,94.65004687
512,-85.98148021,0.612637431,,133.7489692,,138.7026347,138.7026347
513,-58.67337089,-0.428176718,,91.26968805,,94.65004687,94.65004687
514,-86.23442744,-0.847585958,,134.1424427,,139.1106813,139.1106813
515,-61.69580531,-0.477141671,,95.97125271,,99.52574355,99.52574355
516,-85.01388157,1.498559906,,132.2438158,,137.1417349,137.1417349
517,-56.97593157,0.368750509,,88.62922689,,91.91179085,91.91179085
518,-70.7499027,-0.091074409,,110.0554042,,114.1315303,114.1315303
519,-89.33347535,-1.367478359,,138.9631839,,144.1099685,135.8900315
520,-70.7499027,-0.091074409,,110.0554042,,114.1315303,114.1315303
521,-86.66030399,-0.989922352,,134.8049173,,139.797692,139.797692
522,-83.62947532,-0.369724109,,130.0902949,,134.908454,134.908454
523,-84.56187324,-0.725743957,,131.5406917,,136.4125692,136.4125692
524,-41.70874481,-0.569315433,,64.88026971,,67.28324266,67.28324266
525,-64.039489,0.01483297,,99.61698289,,103.3065008,103.3065008
526,-86.16273296,0.070222941,,134.0309179,,138.995026,138.995026
527,-64.039489,0.01483297,,99.61698289,,103.3065008,103.3065008
528,-85.07726898,0.732557867,,132.3424184,,137.2439895,137.2439895
529,-42.04056759,-1.033307043,,65.39643847,,67.81852878,67.81852878
530,-85.95696974,-1.752775633,,133.7108418,,138.6630952,138.6630952
531,-58.14899625,-1.277411814,,90.45399417,,93.8041421,93.8041421
532,-65.12492652,0.79014426,,101.3054413,,105.0574947,105.0574947
533,-85.37905418,0.771380772,,132.8118621,,137.73082,137.73082
534,-65.12492652,0.79014426,,101.3054413,,105.0574947,105.0574947
535,-86.64685289,-0.545999621,,134.7839934,,139.7759932,139.7759932
536,-48.07484675,1.830920837,,74.78309495,,77.55283921,77.55283921
537,-83.98920166,1.01851248,,130.6498692,,135.4887532,135.4887532
538,-84.95007298,0.240553388,,132.144558,,137.0388009,137.0388009
539,-64.71707728,-0.962302192,,100.6710091,,104.399565,104.399565
540,-86.3988761,0.443898077,,134.3982517,,139.3759647,139.3759647
541,-64.71707728,-0.962302192,,100.6710091,,104.399565,104.399565
542,-86.25570944,1.098389383,,134.175548,,139.1450127,139.1450127
543,-59.30335146,0.508988543,,92.24965783,,95.66631182,95.66631182
544,-87.56928409,1.172503643,,136.2188864,,141.2640303,138.7359697
545,-86.9181738,-0.975053573,,135.2060481,,140.2136795,139.7863205
546,-50.93093283,-0.499238225,,79.22589551,,82.16018794,82.16018794
547,-85.63928015,0.012070041,,133.216658,,138.1506083,138.1506083
548,-50.93093283,-0.499238225,,79.22589551,,82.16018794,82.16018794
549,-86.08324709,0.389494137,,133.9072732,,138.8668018,138.8668018
550,-79.06020692,-0.6956777,,122.9825441,,127.5374531,127.5374531
551,-86.54087138,-0.19304332,,134.6191333,,139.6050271,139.6050271
552,-62.98476653,-1.545186489,,97.97630349,,101.6050555,101.6050555
553,-61.37009158,0.643860927,,95.4645869,,99.00031234,99.00031234
554,-86.36594501,-0.300360307,,134.3470256,,139.3228414,139.3228414
555,-61.37009158,0.643860927,,95.4645869,,99.00031234,99.00031234
556,-85.41965904,-0.069606713,,132.8750252,,137.7963224,137.7963224
557,-89.97385175,-0.82905053,,139.9593249,,145.1430036,134.8569964
558,-85.56595501,-0.211079537,,133.1025967,,138.0323225,138.0323225
559,-76.80192496,-0.881897695,,119.4696611,,123.8944634,123.8944634
560,-56.04298892,-0.569553132,,87.17798276,,90.40679694,90.40679694
561,-86.09894469,-2.35509585,,133.9316917,,138.8921247,138.8921247
562,-56.04298892,-0.569553132,,87.17798276,,90.40679694,90.40679694
563,-86.75758114,0.716074609,,134.9562373,,139.9546165,139.9546165
564,-62.51823139,0.38226077,,97.25058215,,100.8524556,100.8524556
565,-86.04097836,-1.216924834,,133.8415219,,138.7986153,138.7986153
566,-82.77051198,-0.560287057,,128.7541297,,133.5228012,133.5228012
567,-69.6958453,0.544704038,,108.4157594,,112.4311579,112.4311579
568,-85.13511672,-0.688460728,,132.4324038,,137.3373076,137.3373076
569,-69.6958453,0.544704038,,108.4157594,,112.4311579,112.4311579
570,-86.13905779,0.495083809,,133.9940899,,138.956834,138.956834
571,-76.97171183,-0.088347417,,119.733774,,124.1683582,124.1683582
572,-86.12541198,-1.595186037,,133.9728631,,138.934821,138.934821
573,-46.36649721,0.676696334,,72.12566233,,74.79698316,74.79698316
574,-67.01961777,-0.062064983,,104.2527388,,108.1139513,108.1139513
575,-85.76633252,-0.169453865,,133.414295,,138.3555652,138.3555652
576,-67.01961777,-0.062064983,,104.2527388,,108.1139513,108.1139513
577,-85.91414311,-0.250458818,,133.6442226,,138.5940086,138.5940086
578,-66.77062893,-0.998488373,,103.8654228,,107.7122903,107.7122903
579,-86.20227528,-0.970553792,,134.0924282,,139.0588144,139.0588144
580,-76.76230011,0.369787077,,119.4080224,,123.8305417,123.8305417
581,-77.8679377,0.992603306,,121.1279031,,125.6141217,125.6141217
582,-86.49937531,-0.907646396,,134.5545838,,139.5380869,139.5380869
583,-77.8679377,0.992603306,,121.1279031,,125.6141217,125.6141217
584,-87.30302425,0.062896195,,135.8047044,,140.8345083,139.1654917
585,-52.08990294,0.15623759,,81.02873791,,84.02980228,84.02980228
586,-86.44074706,-1.165257802,,134.4633843,,139.4435096,139.4435096
587,-66.94174912,-0.821007496,,104.1316097,,107.988336,107.988336
588,-69.68811529,0.178184639,,108.4037349,,112.418688,112.418688
589,-85.63854882,-0.084270489,,133.2155204,,138.1494286,138.1494286
590,-69.68811529,0.178184639,,108.4037349,,112.418688,112.418688
591,-84.70793851,-0.032210268,,131.7679044,,136.6481972,136.6481972
592,-70.84404972,1.696617451,,110.2018551,,114.2834053,114.2834053
593,-85.88305748,0.871472443,,133.5958672,,138.5438623,138.5438623
594,-66.23837634,-1.75198541,,103.0374743,,106.8536771,106.8536771
595,-87.4175797,0.705938874,,135.9829017,,141.0193055,138.9806945
596,-86.30222822,-1.554793915,,134.2479106,,139.2200554,139.2200554
597,-87.4175797,0.705938874,,135.9829017,,141.0193055,138.9806945
598,-85.8333699,0.192835054,,133.5185754,,138.4637078,138.4637078
599,-49.33569762,1.000051425,,76.74441851,,79.58680438,79.58680438
600,-86.14121183,0.316223185,,133.9974406,,138.9603088,138.9603088
601,-78.91638039,1.625699555,,122.7588139,,127.3054366,127.3054366
602,-44.6131191,0.881857531,,69.39818527,,71.96848843,71.96848843
603,-87.30882442,0.501700932,,135.8137269,,140.8438649,139.1561351
604,-44.6131191,0.881857531,,69.39818527,,71.96848843,71.96848843
605,-86.04202797,-0.054561672,,133.8431546,,138.8003085,138.8003085
606,-78.15773533,-0.824534927,,121.5786994,,126.0816142,126.0816142
607,-86.38622437,0.147801624,,134.3785712,,139.3555553,139.3555553
608,-52.06379948,0.376321179,,80.98813252,,83.98769298,83.98769298
609,-79.19056294,-0.097662238,,123.1853201,,127.7477394,127.7477394
610,-85.93393575,-1.823641584,,133.6750112,,138.6259375,138.6259375
611,-79.19056294,-0.097662238,,123.1853201,,127.7477394,127.7477394
612,-86.29999734,-0.704549387,,134.2444403,,139.2164566,139.2164566
613,-68.33559351,-0.282694971,,106.2998121,,110.2368422,110.2368422
614,-85.96284847,0.07004464,,133.7199865,,138.6725786,138.6725786
615,-73.04595794,0.868909902,,113.6270457,,117.8354548,117.8354548
616,-70.18630792,0.269636363,,109.1787012,,113.2223568,113.2223568
617,-85.21869849,0.639408926,,132.5624199,,137.4721392,137.4721392
618,-70.18630792,0.269636363,,109.1787012,,113.2223568,113.2223568
619,-85.69298684,0.025091502,,133.3002017,,138.2372462,138.2372462
620,-82.59568317,-0.547724242,,128.4821738,,133.2407728,133.2407728
621,-85.84928598,-0.025538667,,133.5433337,,138.4893831,138.4893831
622,-73.30721063,0.184728514,,114.0334388,,118.2568995,118.2568995
623,-68.52303028,-0.672911979,,106.5913804,,110.5392093,110.5392093
624,-86.15261587,0.505186792,,134.0151802,,138.9787054,138.9787054
625,-68.52303028,-0.672911979,,106.5913804,,110.5392093,110.5392093
626,-85.89710818,0.607980713,,133.6177238,,138.5665284,138.5665284
627,-79.86707376,-0.019150913,,124.2376703,,128.8390655,128.8390655
628,-85.6611202,-0.385554606,,133.2506314,,138.18584,138.18584
629,-68.42504382,-1.48832837,,106.4389571,,110.3811407,110.3811407
630,-84.42452809,-0.0595698,,131.3270437,,136.1910083,136.1910083
631,-85.84010573,3.067483766,,133.5290534,,138.4745739,138.4745739
632,-84.42452809,-0.0595698,,131.3270437,,136.1910083,136.1910083
633,-85.81584966,-0.374009263,,133.4913217,,138.4354447,138.4354447
634,-77.39804389,-0.986416023,,120.3969572,,124.8561038,124.8561038
635,-85.44871284,-0.522057118,,132.92022,,137.8431911,137.8431911
636,-57.60684692,0.068919223,,89.61065076,,92.92956375,92.92956375
637,-57.61753566,-0.561860375,,89.62727769,,92.94680649,92.94680649
638,-85.57954743,-0.715085432,,133.1237404,,138.0542493,138.0542493
639,-57.61753566,-0.561860375,,89.62727769,,92.94680649,92.94680649
640,-85.0180578,-0.296474338,,132.2503121,,137.1484718,137.1484718
641,-76.53725819,0.833617855,,119.0579572,,123.4675112,123.4675112
642,-85.21368276,3.416941685,,132.5546176,,137.4640479,137.4640479
643,-84.75714208,1.092122444,,131.8444432,,136.7275707,136.7275707
644,-54.44641726,0.767183298,,84.69442685,,87.83125747,87.83125747
645,-85.77879002,-0.00680626,,133.4336734,,138.3756613,138.3756613
646,-54.44641726,0.767183298,,84.69442685,,87.83125747,87.83125747
647,-86.84684943,0.305872479,,135.0950991,,140.0986213,139.9013787
648,-74.95936093,-0.09895036,,116.6034503,,120.9220966,120.9220966
649,-86.00058063,-0.250245452,,133.778681,,138.733447,138.733447
650,-73.23220196,-0.704606392,,113.9167586,,118.1358978,118.1358978
651,-50.49854282,-1.316489092,,78.55328883,,81.4626699,81.4626699
652,-87.50545244,-1.187865626,,136.1195927,,141.1610591,138.8389409
653,-50.49854282,-1.316489092,,78.55328883,,81.4626699,81.4626699
654,-86.15847666,-0.044140452,,134.024297,,138.9881599,138.9881599
655,-68.68860258,-1.278944182,,106.8489373,,110.8063053,110.8063053
656,-85.73883241,-2.055731238,,133.3715171,,138.3112029,138.3112029
657,-79.26630901,-0.357305123,,123.3031473,,127.8699305,127.8699305
658,-76.54439697,0.071459521,,119.069062,,123.4790273,123.4790273
659,-86.88239749,-0.073225786,,135.1503961,,140.1559663,139.8440337
660,-76.54439697,0.071459521,,119.069062,,123.4790273,123.4790273
661,-86.66393098,-0.041781818,,134.8105593,,139.803543,139.803543
662,-64.43013997,0.340962121,,100.2246622,,103.9366867,103.9366867
663,-85.83003342,-0.051179145,,133.5133853,,138.4583255,138.4583255
664,-52.57035655,-0.61990449,,81.77611018,,84.804855,84.804855
665,-46.43785329,-0.372964013,,72.23666067,,74.91209255,74.91209255
666,-85.42499465,1.127136523,,132.883325,,137.8049296,137.8049296
667,-46.43785329,-0.372964013,,72.23666067,,74.91209255,74.91209255
668,-84.22608483,-2.409094249,,131.0183542,,135.8708858,135.8708858
669,-56.84506284,-0.617408976,,88.42565331,,91.70067751,91.70067751
670,-85.83390048,0.480159354,,133.5194007,,138.4645637,138.4645637
671,-86.24056023,0.029209043,,134.1519826,,139.1205745,139.1205745
672,-71.34686441,1.099383462,,110.9840113,,115.0945302,115.0945302
673,-85.32283449,2.126600704,,132.7244092,,137.6401281,137.6401281
674,-71.34686441,1.099383462,,110.9840113,,115.0945302,115.0945302
675,-86.12240906,-0.708115038,,133.9681919,,138.9299768,138.9299768
676,-64.35796339,0.136960369,,100.1123875,,103.8202537,103.8202537
677,-83.0661577,-0.328486232,,129.2140231,,133.9997277,133.9997277
678,-71.17037132,-0.870737249,,110.7094665,,114.8098171,114.8098171
679,-80.34599922,0.537134153,,124.9826654,,129.611653,129.611653
680,-83.5761129,-0.123163302,,130.0072867,,134.8223714,134.8223714
681,-80.34599922,0.537134153,,124.9826654,,129.611653,129.611653
682,-84.0215515,-0.136583522,,130.7001912,,135.540939,135.540939
683,-47.45279226,-0.828868713,,73.81545462,,76.54936035,76.54936035
684,-85.14528982,-0.516366006,,132.4482286,,137.3537185,137.3537185
685,-63.81872445,-1.372996671,,99.27357136,,102.9503703,102.9503703
686,-57.08628478,0.053792397,,88.80088744,,92.0898092,92.0898092
687,-85.96300923,0.629572741,,133.7202366,,138.672838,138.672838
688,-57.08628478,0.053792397,,88.80088744,,92.0898092,92.0898092
689,-86.26343997,0.62482345,,134.1875733,,139.1574834,139.1574834
690,-66.21691217,-1.156717031,,103.0040856,,106.8190517,106.8190517
691,-86.08433602,-0.044632886,,133.9089671,,138.8685585,138.8685585
692,-59.02744663,-0.420865072,,91.82047254,,95.22123078,95.22123078
693,-78.32803327,0.193364908,,121.8436073,,126.3563335,126.3563335
694,-85.79321107,4.55923442,,133.4561061,,138.3989248,138.3989248
695,-78.32803327,0.193364908,,121.8436073,,126.3563335,126.3563335
696,-86.91055647,0.294427013,,135.194199,,140.2013916,139.7986084
697,-76.15462401,-0.316865358,,118.4627485,,122.8502577,122.8502577
698,-86.06150797,-1.589060614,,133.8734568,,138.831733,138.831733
699,-68.57825921,-0.14119572,,106.6772921,,110.6283029,110.6283029
700,-44.64440822,0.130455054,,69.44685723,,72.01896305,72.01896305
701,-86.04369969,-1.061538406,,133.8457551,,138.8030053,138.8030053
702,-44.64440822,0.130455054,,69.44685723,,72.01896305,72.01896305
703,-85.09641329,0.185690013,,132.3721984,,137.2748724,137.2748724
704,-72.78201306,0.375802038,,113.2164648,,117.4096672,117.4096672
705,-85.10607699,-0.037439663,,132.3872309,,137.2904617,137.2904617
706,-47.86390362,-0.286255995,,74.45496119,,77.21255235,77.21255235
707,-55.80085719,0.284492453,,86.8013334,,90.0161976,90.0161976
708,-85.2991569,-0.543323177,,132.6875774,,137.6019321,137.6019321
709,-55.80085719,0.284492453,,86.8013334,,90.0161976,90.0161976
710,-86.82579208,0.981731789,,135.0623432,,140.0646522,139.9353478
711,-63.74313881,0.373289329,,99.15599371,,102.8284379,102.8284379
712,-86.03256472,0.060461505,,133.828434,,138.7850427,138.7850427
713,-63.43281926,0.371760069,,98.6732744,,102.3278401,102.3278401
714,-43.7114425,0.06484568,,67.99557722,,70.51393193,70.51393193
715,-86.52177019,-4.754458165,,134.5894203,,139.5742136,139.5742136
716,-43.7114425,0.06484568,,67.99557722,,70.51393193,70.51393193
717,-85.92144398,0.729081881,,133.6555795,,138.6057861,138.6057861
718,-80.61067839,-0.049413551,,125.3943886,,130.0386252,130.0386252
719,-85.39035611,0.743064765,,132.8294428,,137.7490518,137.7490518
720,-73.25853594,-1.16590771,,113.9577226,,118.178379,118.178379
721,-85.50359739,0.293712687,,133.0055959,,137.9317291,137.9317291
722,-84.76750056,-1.188856071,,131.8605564,,136.7442807,136.7442807
723,-85.50359739,0.293712687,,133.0055959,,137.9317291,137.9317291
724,-86.75205283,0.057332758,,134.9476377,,139.9456984,139.9456984
725,-84.52024468,-0.825908067,,131.4759362,,136.3454153,136.3454153
726,-86.76887326,0.916942738,,134.9738029,,139.9728326,139.9728326
727,-61.07594953,0.054613524,,95.0070326,,98.52581159,98.52581159
728,-80.33570716,0.606282124,,124.9666556,,129.5950503,129.5950503
729,-85.80146417,-1.42908708,,133.4689443,,138.4122385,138.4122385
730,-80.33570716,0.606282124,,124.9666556,,129.5950503,129.5950503
731,-85.32491192,0.69283054,,132.7276408,,137.6434793,137.6434793
732,-65.096784,0.754313233,,101.261664,,105.012096,105.012096
733,-86.78757567,1.26630459,,135.0028955,,140.0030027,139.9969973
734,-65.43072029,-0.552328521,,101.7811205,,105.5507916,105.5507916
735,-64.0460586,0.117755753,,99.62720227,,103.3170987,103.3170987
736,-87.24341526,0.217209049,,135.7119793,,140.7383489,139.2616511
737,-64.0460586,0.117755753,,99.62720227,,103.3170987,103.3170987
738,-85.09371003,0.747861574,,132.3679934,,137.2705117,137.2705117
739,-73.87354869,-1.113372534,,114.9144091,,119.1704983,119.1704983
740,-85.39878252,-1.967964671,,132.8425506,,137.7626451,137.7626451
741,-74.74452648,-0.058099993,,116.2692634,,120.5755324,120.5755324
742,-64.01441779,-0.392036148,,99.57798323,,103.2660567,103.2660567
743,-86.17833485,0.429555781,,134.0551875,,139.0201944,139.0201944
744,-64.01441779,-0.392036148,,99.57798323,,103.2660567,103.2660567
745,-85.99969993,1.680182673,,133.777311,,138.7320262,138.7320262
746,-85.92469287,-1.372134751,,133.6606334,,138.6110272,138.6110272
747,-86.38582386,0.406285481,,134.3779482,,139.3549092,139.3549092
748,-69.0377117,0.513954868,,107.391996,,111.3694773,111.3694773
749,-45.0692755,-0.227867842,,70.10776188,,72.70434565,72.70434565
750,-85.80178835,-2.790033437,,133.4694485,,138.4127614,138.4127614
751,-45.0692755,-0.227867842,,70.10776188,,72.70434565,72.70434565
752,-86.00241935,-0.400960451,,133.7815412,,138.7364131,138.7364131
753,-65.06529733,0.973917493,,101.2126847,,104.9613027,104.9613027
754,-85.4174572,-0.052084922,,132.8716001,,137.7927705,137.7927705
755,-49.33559638,-0.454041045,,76.74426103,,79.58664107,79.58664107
756,-81.37322407,-0.246600432,,126.5805708,,131.2687401,131.2687401
757,-84.88659176,3.230207043,,132.0458094,,136.9363949,136.9363949
758,-81.37322407,-0.246600432,,126.5805708,,131.2687401,131.2687401
759,-85.91749157,-0.540648017,,133.6494313,,138.5994102,138.5994102
760,-62.75616348,-0.1603443,,97.62069874,,101.2362802,101.2362802
761,-86.25103148,0.909187957,,134.1682712,,139.1374664,139.1374664
762,-77.31635429,0.37555002,,120.2698845,,124.7243247,124.7243247
763,-82.11346399,-0.190860062,,127.7320551,,132.462872,132.462872
764,-83.31164019,-0.854389686,,129.5958847,,134.3957323,134.3957323
765,-82.11346399,-0.190860062,,127.7320551,,132.462872,132.462872
766,-86.04499044,-0.374658217,,133.8477629,,138.8050875,138.8050875
767,-77.83618299,-0.77029621,,121.0785069,,125.562896,125.562896
768,-86.33256298,0.629909116,,134.295098,,139.2689905,139.2689905
769,-68.15006565,1.124752386,,106.0112132,,109.9375544,109.9375544
770,-78.61367717,0.325123066,,122.2879423,,126.8171253,126.8171253
771,-85.90527202,-0.794676422,,133.6304231,,138.579698,138.579698
772,-78.61367717,0.325123066,,122.2879423,,126.8171253,126.8171253
773,-85.59214678,1.847623638,,133.1433394,,138.0745742,138.0745742
774,-72.69436191,0.305983905,,113.0801185,,117.268271,117.268271
775,-85.98745632,0.182503851,,133.7582654,,138.7122752,138.7122752
776,-71.00101134,0.191370094,,110.4460176,,114.5366108,114.5366108
777,-80.67744565,0.137131242,,125.4982488,,130.1463321,130.1463321
778,-87.71815685,1.009487221,,136.4504662,,141.5041872,138.4958128
779,-80.67744565,0.137131242,,125.4982488,,130.1463321,130.1463321
780,-85.80404518,-1.356092949,,133.4729592,,138.4164021,138.4164021
781,-66.5151333,0.249204754,,103.4679851,,107.3001327,107.3001327
782,-86.11161094,0.53754503,,133.9513948,,138.9125576,138.9125576
783,-84.10454267,-0.259112387,,130.8292886,,135.6748178,135.6748178
784,-70.56319519,-0.080560325,,109.7649703,,113.8303396,113.8303396
785,-85.72379657,0.313211806,,133.348128,,138.2869476,138.2869476
786,-70.56319519,-0.080560325,,109.7649703,,113.8303396,113.8303396
787,-86.43140978,-2.013859787,,134.4488597,,139.4284471,139.4284471
788,-58.3535946,-0.205977789,,90.77225826,,94.13419375,94.13419375
789,-86.10056005,0.50047729,,133.9342045,,138.8947306,138.8947306
790,-86.25330636,-1.101537708,,134.1718099,,139.1411362,139.1411362
